url,date,prob,period
https://datalab.kb.se/dark-4258111#1-12-ARTICLE21967801-ZONE256071156,1978-11-14,4.7548404275552503e-07,1975
https://datalab.kb.se/dark-4261049#2-10-ARTICLE22969514-ZONE268019882,1976-07-05,2.3268368049738457e-07,1975
https://datalab.kb.se/dark-4258443#2-26-ARTICLE22315450-ZONE260045689,1977-10-03,7.290755322251384e-07,1975
https://datalab.kb.se/dark-4212856#1-13-ARTICLE15255785-ZONE170428414,1979-12-22,4.97096953789867e-07,1975
https://datalab.kb.se/dark-4223514#5-2-ARTICLE16783453-ZONE192641184,1979-11-22,7.811523559555054e-07,1975
https://datalab.kb.se/dark-4212770#2-21-ARTICLE15265245-ZONE170524873,1979-08-29,2.2318638741585869e-07,1975
https://datalab.kb.se/dark-4118074#1-27-ARTICLE7804979-ZONE73687363,1984-04-05,4.0861390807331186e-07,1980
https://datalab.kb.se/dark-4188191#1-20-ARTICLE6260389-ZONE52061744,1983-05-02,1.7104768244929332e-07,1980
https://datalab.kb.se/dark-4110365#1-23-ARTICLE7125546-ZONE64368061,1981-08-30,2.6268036947570046e-07,1980
https://datalab.kb.se/dark-4096375#2-23-ARTICLE6437566-ZONE54520527,1984-09-17,1.6344556322932474e-07,1980
https://datalab.kb.se/dark-4091505#4-17-ARTICLE6225464-ZONE51571684,1983-01-20,1.2258417242199356e-06,1980
https://datalab.kb.se/dark-4138625#3-7-ARTICLE7961701-ZONE75861693,1984-09-23,3.502404926342673e-07,1980
https://datalab.kb.se/dark-4113050#1-17-ARTICLE7507251-ZONE69706324,1982-12-29,3.197847976225919e-07,1980
https://datalab.kb.se/dark-4168445#3-8-ARTICLE8905964-ZONE88955985,1989-01-14,3.4706640386798566e-07,1985
https://datalab.kb.se/dark-4126734#1-6-ARTICLE8818042-ZONE87618370,1986-11-07,2.2738833356868025e-07,1985
https://datalab.kb.se/dark-4124438#2-12-ARTICLE9117472-ZONE92037446,1989-02-24,1.6908363265363404e-07,1985
https://datalab.kb.se/dark-4165698#2-1-ARTICLE10046699-ZONE105070099,1988-12-03,2.997391669768967e-07,1985
https://datalab.kb.se/dark-4119054#1-17-ARTICLE8229310-ZONE79522298,1985-06-29,1.1989566679075868e-07,1985
https://datalab.kb.se/dark-4181384#1-26-ARTICLE8656841-ZONE85322128,1986-02-28,4.1214135459323294e-07,1985
https://datalab.kb.se/dark-4131154#3-29-ARTICLE9498858-ZONE97364793,1987-04-11,3.2971308367458635e-06,1985
https://datalab.kb.se/dark-5173122#3-2-ARTICLE615843-ZONE10408837,1994-06-22,2.4428077632430713e-07,1990
https://datalab.kb.se/dark-5172657#4-17-ARTICLE397748-ZONE6567543,1993-12-12,3.2245062474808544e-07,1990
https://datalab.kb.se/dark-5172569#1-14-ARTICLE386378-ZONE6378181,1993-12-04,8.061265618702136e-07,1990
https://datalab.kb.se/dark-5171634#2-3-ARTICLE212485-ZONE3418030,1993-07-01,1.151609374100305e-06,1990
https://datalab.kb.se/dark-4143977#2-1-ARTICLE10071400-ZONE105421139,1992-11-21,3.504898095087885e-07,1990
https://datalab.kb.se/dark-5173053#5-1-ARTICLE531015-ZONE8945532,1994-04-15,4.030632809351068e-06,1990
https://datalab.kb.se/dark-5173104#1-9-ARTICLE596966-ZONE10079977,1994-06-08,4.030632809351068e-06,1990
https://datalab.kb.se/dark-5183760#1-1-ARTICLE1764928-ZONE31678562,1997-03-16,2.403666456666341e-07,1995
https://datalab.kb.se/dark-5196048#5-13-ARTICLE2569905-ZONE48548781,1999-05-19,9.958046749046268e-07,1995
https://datalab.kb.se/dark-5183643#1-2-ARTICLE1714601-ZONE30638191,1997-01-27,2.7882530897329553e-07,1995
https://datalab.kb.se/dark-5182162#4-20-ARTICLE1621657-ZONE28752638,1996-10-24,1.7001543230078996e-07,1995
https://datalab.kb.se/dark-5180219#4-7-ARTICLE1471622-ZONE25765168,1996-06-06,5.362025172563375e-07,1995
https://datalab.kb.se/dark-5197311#2-5-ARTICLE2775304-ZONE53140139,1999-11-12,4.1003721907837575e-07,1995
https://datalab.kb.se/dark-5186252#2-1-ARTICLE2019946-ZONE36909082,1997-12-03,4.979023374523134e-07,1995
https://datalab.kb.se/dark-5186549#2-1-ARTICLE2086071-ZONE38248327,1998-02-03,4.979023374523134e-07,1995
https://datalab.kb.se/dark-5206350#1-1-ARTICLE3250512-ZONE64472980,2001-04-01,2.4211644638912373e-07,2000
https://datalab.kb.se/dark-5230322#5-22-ARTICLE4058996-ZONE85089343,2004-02-22,8.171430065632926e-07,2000
https://datalab.kb.se/dark-5202432#1-4-ARTICLE3032696-ZONE59120935,2000-10-15,1.8677554435732402e-07,2000
https://datalab.kb.se/dark-5227179#2-8-ARTICLE3527613-ZONE71643472,2002-03-09,2.4211644638912373e-07,2000
https://datalab.kb.se/dark-5241823#1-2-ARTICLE4308782-ZONE90479707,2004-12-11,5.447620043755284e-07,2000
https://datalab.kb.se/dark-5229861#2-8-ARTICLE3865947-ZONE80559237,2003-05-11,5.0285723480818e-07,2000
https://datalab.kb.se/dark-5206967#3-3-ARTICLE3380208-ZONE67844623,2001-09-28,2.3346943044665504e-07,2000
https://datalab.kb.se/dark-5228156#1-10-ARTICLE3646044-ZONE74904291,2002-08-20,2.842236544567974e-07,2000
https://datalab.kb.se/dark-6663812#3-20-ARTICLE5820354-ZONE119094914,2007-12-19,2.0655617563719481e-07,2005
https://datalab.kb.se/dark-6507367#2-17-ARTICLE4759274-ZONE98946656,2006-06-20,1.1360589660045715e-06,2005
